,Category,Quote,Image-link,Quote-url
118,PEACE,Peace begins with a smile. ,https://assets.passiton.com/quotes/quote_artwork/7583/medium/20220831_wednesday_quote_alt.jpg,/inspirational-quotes/7583-peace-begins-with-a-smile
119,PEACE,Choose love and peace will follow. Choose peace and love will follow. ,https://assets.passiton.com/quotes/quote_artwork/3328/medium/20220830_tuesday_quote.jpg,/inspirational-quotes/3328-choose-love-and-peace-will-follow-choose-peace
120,PEACE,"Peace, like charity, begins at home. ",https://assets.passiton.com/quotes/quote_artwork/7429/medium/20220829_monday_quote.jpg,/inspirational-quotes/7429-peace-like-charity-begins-at-home
121,LOVE,"May love and laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam...
 ",https://assets.passiton.com/quotes/quote_artwork/6128/medium/20220825_thursday_quote.jpg,/inspirational-quotes/6128-may-love-and-laughter-light-your-days-and-warm
122,LOVE,I believe in the spirit of equality and the spirit of this country as one of love and compassion and kindness. ,https://assets.passiton.com/quotes/quote_artwork/7969/medium/20220824_wednesday_quote.jpg,/inspirational-quotes/7969-i-believe-in-the-spirit-of-equality-and-the
123,LOVE,"We lose ourselves in the things we love. We find ourselves there, too. ",https://assets.passiton.com/quotes/quote_artwork/6459/medium/20220823_tuesday_quote.jpg,/inspirational-quotes/6459-we-lose-ourselves-in-the-things-we-love-we
124,LOVE,"You yourself, as much as anybody in the entire universe deserve your love and affection. ",https://assets.passiton.com/quotes/quote_artwork/7692/medium/20230217_friday_quote.jpg,/inspirational-quotes/7692-you-yourself-as-much-as-anybody-in-the-entire
125,PERSPECTIVE,You have the capability to change your life all with a simple shift in perspective. ,https://assets.passiton.com/quotes/quote_artwork/8356/medium/20220819_friday_quote.jpg,/inspirational-quotes/8356-you-have-the-capability-to-change-your-life-all
126,PERSPECTIVE,The smallest change in perspective can transform a life. What tiny attitude adjustment might turn your world around? ,https://assets.passiton.com/quotes/quote_artwork/8355/medium/20220818_thursday_quote.jpg,/inspirational-quotes/8355-the-smallest-change-in-perspective-can
127,PERSPECTIVE,"It's not what you look at that matters, it's what you see.  ",https://assets.passiton.com/quotes/quote_artwork/6441/medium/20220817_wednesday_quote.jpg,/inspirational-quotes/6441-its-not-what-you-look-at-that-matters-its-what
128,PERSPECTIVE,"Wisdom is your perspective on life, your sense of balance, your understanding of how the various parts and principles apply and relate to each other. ",https://assets.passiton.com/quotes/quote_artwork/8354/medium/20220816_tuesday_quote.jpg,/inspirational-quotes/8354-wisdom-is-your-perspective-on-life-your-sense
129,PERSPECTIVE,The best ideas emerge when very different perspectives meet. ,https://assets.passiton.com/quotes/quote_artwork/8353/medium/20220815_monday_quote.jpg,/inspirational-quotes/8353-the-best-ideas-emerge-when-very-different
130,LIVE YOUR DREAMS,The biggest adventure you can take is to live the life of your dreams. ,https://assets.passiton.com/quotes/quote_artwork/8351/medium/20220812_friday_quote.jpg,/inspirational-quotes/8351-the-biggest-adventure-you-can-take-is-to-live
131,LIVE YOUR DREAMS,Twenty years from now you will be more disappointed by the things you didn't do than by the ones you did. So throw off the bowlines. Sail away from the safe harbor. Catch the trade winds in your sails. Explore. Dream. Discover. ,https://assets.passiton.com/quotes/quote_artwork/4171/medium/20220811_thursday_quote.jpg,/inspirational-quotes/4171-twenty-years-from-now-you-will-be-more
132,LIVE YOUR DREAMS,"Don't be pushed by your problems, be led by your dreams. ",https://assets.passiton.com/quotes/quote_artwork/6906/medium/20220810_wednesday_quote.jpg,/inspirational-quotes/6906-dont-be-pushed-by-your-problems-be-led-by-your
133,LIVE YOUR DREAMS,"Although time seems to fly by, it never travels faster than one day at a time. Each day is a new opportunity to live your life to the fullest. ",https://assets.passiton.com/quotes/quote_artwork/7827/medium/20220809_tuesday_quote.jpg,/inspirational-quotes/7827-although-time-seems-to-fly-by-it-never-travels
134,LIVE YOUR DREAMS,Every great dream begins with a dreamer. ,https://assets.passiton.com/quotes/quote_artwork/7065/medium/20220808_monday_quote.jpg,/inspirational-quotes/7065-every-great-dream-begins-with-a-dreamer
135,CONFIDENCE,"Confidence comes not from always being right, but from not fearing to be wrong. ",https://assets.passiton.com/quotes/quote_artwork/6508/medium/20220805_friday_quote.jpg,/inspirational-quotes/6508-confidence-comes-not-from-always-being-right
136,CONFIDENCE,"Each time we face our fear, we gain strength, courage and confidence in the doing. ",https://assets.passiton.com/quotes/quote_artwork/7587/medium/20220804_thursday_quote.jpg,/inspirational-quotes/7587-each-time-we-face-our-fear-we-gain-strength
137,CONFIDENCE,Happiness and confidence are the prettiest things you can wear. ,https://assets.passiton.com/quotes/quote_artwork/7748/medium/20220803_wednesday_quote.jpg,/inspirational-quotes/7748-happiness-and-confidence-are-the-prettiest
138,CONFIDENCE,Education breeds confidence. ,https://assets.passiton.com/quotes/quote_artwork/7673/medium/20220802_tuesday_quote.jpg,/inspirational-quotes/7673-education-breeds-confidence
139,KINDNESS,Do your little bit of good where you are; its those little bits of good put together that overwhelm the world. ,https://assets.passiton.com/quotes/quote_artwork/5990/medium/20220729_friday_quote.jpg,/inspirational-quotes/5990-do-your-little-bit-of-good-where-you-are-its
140,KINDNESS,"A single act of kindness throws out roots in all directions, and the roots spring up and make new trees. ",https://assets.passiton.com/quotes/quote_artwork/7491/medium/20220728_thursday_quote.jpg,/inspirational-quotes/7491-a-single-act-of-kindness-throws-out-roots-in
141,KINDNESS,We rise by lifting others. ,https://assets.passiton.com/quotes/quote_artwork/4471/medium/20220727_wednesday_quote.jpg,/inspirational-quotes/4471-we-rise-by-lifting-others
142,KINDNESS,"To achieve a kinder world, we must approach kindness with ambition and dedication. We must practice it in every moment of our lives. Kindness is that important. ",https://assets.passiton.com/quotes/quote_artwork/8014/medium/20220726_tuesday_quote.jpg,/inspirational-quotes/8014-to-achieve-a-kinder-world-we-must-approach
143,KINDNESS,How do we change the world? One random act of kindness at a time. ,https://assets.passiton.com/quotes/quote_artwork/8349/medium/20220725_monday_quote.jpg,/inspirational-quotes/8349-how-do-we-change-the-world-one-random-act-of
144,INNOVATION,There’s a way to do it better. Find it. ,https://assets.passiton.com/quotes/quote_artwork/8347/medium/20220722_friday_quote.jpg,/inspirational-quotes/8347-there-s-a-way-to-do-it-better-find-it
145,INNOVATION,Self-discipline coupled with passion and innovation will get you far in this world. ,https://assets.passiton.com/quotes/quote_artwork/8346/medium/20220721_thursday_quote.jpg,/inspirational-quotes/8346-self-discipline-coupled-with-passion-and
146,INNOVATION,You have all the reason in the world to achieve your grandest dreams. Imagination plus innovation equals realization. ,https://assets.passiton.com/quotes/quote_artwork/8204/medium/20220720_wednesday_quote.jpg,/inspirational-quotes/8204-you-have-all-the-reason-in-the-world-to-achieve
147,INNOVATION,"Vulnerability is the birthplace of innovation, creativity and change. ",https://assets.passiton.com/quotes/quote_artwork/8345/medium/20220719_tuesday_quote.jpg,/inspirational-quotes/8345-vulnerability-is-the-birthplace-of-innovation
148,INNOVATION,Innovation is to imagine the future and fill in the gaps. ,https://assets.passiton.com/quotes/quote_artwork/8344/medium/20220718_monday_quote.jpg,/inspirational-quotes/8344-innovation-is-to-imagine-the-future-and-fill-in
149,LEARNING,"I'm not afraid of storms, for I'm learning to sail my ship. ",https://assets.passiton.com/quotes/quote_artwork/3030/medium/20220715_friday_quote.jpg,/inspirational-quotes/3030-im-not-afraid-of-storms-for-im-learning-to
150,LEARNING,An investment in knowledge always pays the best interest. ,https://assets.passiton.com/quotes/quote_artwork/7672/medium/20220714_thursday_quote.jpg,/inspirational-quotes/7672-an-investment-in-knowledge-always-pays-the-best
151,LEARNING,A love of learning has a lot to do with learning that we are loved. ,https://assets.passiton.com/quotes/quote_artwork/8343/medium/20220713_wednesday_quote.jpg,/inspirational-quotes/8343-a-love-of-learning-has-a-lot-to-do-with
152,LEARNING,"Education is everything—education is your power, education is your way in life for whatever you want to do. ",https://assets.passiton.com/quotes/quote_artwork/8342/medium/20220712_tuesday_quote.jpg,/inspirational-quotes/8342-education-is-everything-education-is-your
153,LEARNING,Learning is a treasure that will follow its owner everywhere. ,https://assets.passiton.com/quotes/quote_artwork/3920/medium/20220711_monday_quote.jpg,/inspirational-quotes/3920-learning-is-a-treasure-that-will-follow-its
154,UNITY,"Unity is strength…when there is teamwork and collaboration, wonderful things can be achieved. ",https://assets.passiton.com/quotes/quote_artwork/7941/medium/20220708_friday_quote.jpg,/inspirational-quotes/7941-unity-is-strength-when-there-is-teamwork-and
155,UNITY,The essence of the beautiful is unity in variety. ,https://assets.passiton.com/quotes/quote_artwork/7586/medium/20220707_thursday_quote.jpg,/inspirational-quotes/7586-the-essence-of-the-beautiful-is-unity-in-variety
156,UNITY,"United we stand, divided we fall. ",https://assets.passiton.com/quotes/quote_artwork/8341/medium/20220706_wednesday_quote.jpg,/inspirational-quotes/8341-united-we-stand-divided-we-fall
157,UNITY,Unity does not mean sameness. It means oneness of purpose. ,https://assets.passiton.com/quotes/quote_artwork/8096/medium/20220705_tuesday_quote.jpg,/inspirational-quotes/8096-unity-does-not-mean-sameness-it-means-oneness
158,UNITY,So powerful is the light of unity that it can illuminate the whole earth. ,https://assets.passiton.com/quotes/quote_artwork/4373/medium/20220704_monday_quote.jpg,/inspirational-quotes/4373-so-powerful-is-the-light-of-unity-that-it-can
159,DISCOVERY,"Discovery is seeing what everybody else has seen, and thinking what nobody else has thought. ",https://assets.passiton.com/quotes/quote_artwork/7381/medium/202200701_friday_quote.jpg,/inspirational-quotes/7381-discovery-is-seeing-what-everybody-else-has
160,DISCOVERY,Mistakes are the portals of discovery. ,https://assets.passiton.com/quotes/quote_artwork/6462/medium/202200630_thursday_quote.jpg,/inspirational-quotes/6462-mistakes-are-the-portals-of-discovery
161,DISCOVERY,"The real voyage of discovery lies not in seeking new lands, but in seeing with new eyes. ",https://assets.passiton.com/quotes/quote_artwork/6147/medium/202200629_wednesday_quote.jpg,/inspirational-quotes/6147-the-real-voyage-of-discovery-lies-not-in
162,DISCOVERY,There are always new things to find out if you go looking for them. ,https://assets.passiton.com/quotes/quote_artwork/8340/medium/202200628_tuesday_quote.jpg,/inspirational-quotes/8340-there-are-always-new-things-to-find-out-if-you
163,DISCOVERY,The greatest discovery of all time is that a person can change their future by merely changing their attitude. ,https://assets.passiton.com/quotes/quote_artwork/4243/medium/202200627_monday_quote.jpg,/inspirational-quotes/4243-the-greatest-discovery-of-all-time-is-that-a
164,SELFLESSNESS,Only a life lived for others is worth living. ,https://assets.passiton.com/quotes/quote_artwork/5347/medium/20220624_friday_quote.jpg,/inspirational-quotes/5347-only-a-life-lived-for-others-is-worth-living
165,SELFLESSNESS,Only those who have learned the power of sincere and selfless contribution experience life's deepest joy: true fulfillment. ,https://assets.passiton.com/quotes/quote_artwork/8339/medium/20220623_thursday_quote.jpg,/inspirational-quotes/8339-only-those-who-have-learned-the-power-of
166,SELFLESSNESS,There is nothing more beautiful than someone who goes out of their way to make life beautiful for others. ,https://assets.passiton.com/quotes/quote_artwork/8128/medium/20220622_wednesday_quote.jpg,/inspirational-quotes/8128-there-is-nothing-more-beautiful-than-someone
167,SELFLESSNESS,Selfless giving unto others represents one’s true wealth. ,https://assets.passiton.com/quotes/quote_artwork/8338/medium/20220621_tuesday_quote.jpg,/inspirational-quotes/8338-selfless-giving-unto-others-represents-one-s
168,SELFLESSNESS,Then give to the world the best you have. And the best will come back to you. ,https://assets.passiton.com/quotes/quote_artwork/8337/medium/20220620_monday_quote.jpg,/inspirational-quotes/8337-then-give-to-the-world-the-best-you-have-and
